record,label,rep_index,start_s,end_s,duration_s,peak_s,peak_env,mean_env,status,reason,segment_file
2-25_preprocessed,2,2,6.229,9.533,3.304,7.2835,1.76338115036311,0.620578136552333,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep02.csv
2-25_preprocessed,2,3,12.5775,15.382,2.8045,13.843,1.52755702909654,0.425763134997212,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep03.csv
2-25_preprocessed,2,4,15.6915,19.19,3.4985,16.8715,1.73674136014165,0.544042932070318,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep04.csv
2-25_preprocessed,2,5,20.7235,23.048,2.3245,21.486,1.29214951755654,0.593537229052612,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep05.csv
2-25_preprocessed,2,6,25.654,27.8035,2.1495,26.317,2.17906887504588,0.714460605283848,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep06.csv
2-25_preprocessed,2,7,28.093,29.5075,1.4145,29.0125,2.40745428874134,0.65022642401129,valid,valid_complete_cycle,segmented_records/2-25_preprocessed/2-25_preprocessed_rep07.csv
2-2_preprocessed,2,2,13.891,17.8925,4.0015,15.946,1.97297725250258,0.597802989154643,valid,valid_complete_cycle,segmented_records/2-2_preprocessed/2-2_preprocessed_rep02.csv
2-2_preprocessed,2,1,4.531,12.2085,7.6775,10.673,1.8339643886391,0.493018397079235,rejected,too_long_or_multiple_cycles,
2-2_preprocessed,2,3,19.1065,29.63,10.5235,26.5395,1.95998487048291,0.577732162670622,rejected,too_long_or_multiple_cycles,
2-3_preprocessed,2,1,4.57,7.549,2.979,5.99,0.973702399411092,0.386475428996654,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep01.csv
2-3_preprocessed,2,2,8.93,12.695,3.765,11.292,1.45246285189461,0.56346546558188,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep02.csv
2-3_preprocessed,2,3,13.55,17.744,4.194,16.071,1.29053626693746,0.500601483680177,valid,valid_complete_cycle,segmented_records/2-3_preprocessed/2-3_preprocessed_rep03.csv
2-3_preprocessed,2,4,19.025,25.5525,6.5275,21.02,1.74559797965724,0.516211663375152,rejected,too_long_or_multiple_cycles,
2-4_preprocessed,2,1,4.6465,7.3615,2.715,5.7785,1.34975125325371,0.60589530623025,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep01.csv
2-4_preprocessed,2,2,10.816,13.593,2.777,12.045,1.53561206380253,0.575269982258973,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep02.csv
2-4_preprocessed,2,3,15.9805,19.3235,3.343,17.103,1.31385601006936,0.466703857991195,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep03.csv
2-4_preprocessed,2,4,20.658,23.1515,2.4935,21.6855,1.52547427008974,0.622547078295836,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep04.csv
2-4_preprocessed,2,5,25.346,28.3545,3.0085,26.28,1.36162307337744,0.549321539441858,valid,valid_complete_cycle,segmented_records/2-4_preprocessed/2-4_preprocessed_rep05.csv
2-5_preprocessed,2,1,1.8975,4.269,2.3715,2.946,1.10004571091317,0.509482786585448,valid,valid_complete_cycle,segmented_records/2-5_preprocessed/2-5_preprocessed_rep01.csv
2-5_preprocessed,2,2,6.814,9.166,2.352,8.005,1.64985083231958,0.667331138070166,valid,valid_complete_cycle,segmented_records/2-5_preprocessed/2-5_preprocessed_rep02.csv
2-5_preprocessed,2,3,11.9115,14.2715,2.36,13.1505,1.45012374885362,0.576281967983946,valid,valid_complete_cycle,segmented_records/2-5_preprocessed/2-5_preprocessed_rep03.csv
2-5_preprocessed,2,4,17.088,19.542,2.454,18.3075,1.70490142849214,0.603868401931485,valid,valid_complete_cycle,segmented_records/2-5_preprocessed/2-5_preprocessed_rep04.csv
2-5_preprocessed,2,5,21.933,24.4255,2.4925,23.262,1.81339422744724,0.640170509111142,valid,valid_complete_cycle,segmented_records/2-5_preprocessed/2-5_preprocessed_rep05.csv
2-6_preprocessed,2,1,5.1905,7.884,2.6935,6.256,1.74732252258004,0.590330789224267,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep01.csv
2-6_preprocessed,2,2,10.226,12.607,2.381,11.2565,2.16813627701641,0.71209823226513,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep02.csv
2-6_preprocessed,2,3,15.388,17.9685,2.5805,16.543,2.05664940739827,0.727608324509195,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep03.csv
2-6_preprocessed,2,4,20.2375,22.511,2.2735,21.398,2.30343617491657,0.849458295147008,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep04.csv
2-6_preprocessed,2,5,25.2925,27.581,2.2885,26.2115,1.9623147827614,0.764201326512046,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep05.csv
2-6_preprocessed,2,6,30.4535,31.4865,1.033,31.2805,0.364949411395181,0.269937606240168,valid,valid_complete_cycle,segmented_records/2-6_preprocessed/2-6_preprocessed_rep06.csv
2-7_preprocessed,2,1,4.6365,7.506,2.8695,5.7585,1.42043154479866,0.559872640066833,valid,valid_complete_cycle,segmented_records/2-7_preprocessed/2-7_preprocessed_rep01.csv
2-7_preprocessed,2,2,9.4125,11.8035,2.391,10.539,1.96757159371821,0.711790926867779,valid,valid_complete_cycle,segmented_records/2-7_preprocessed/2-7_preprocessed_rep02.csv
2-7_preprocessed,2,3,14.4615,16.81,2.3485,15.503,1.67802359323492,0.686858574146053,valid,valid_complete_cycle,segmented_records/2-7_preprocessed/2-7_preprocessed_rep03.csv
2-7_preprocessed,2,4,19.7345,22.2065,2.472,20.673,1.43998507488134,0.631796914888958,valid,valid_complete_cycle,segmented_records/2-7_preprocessed/2-7_preprocessed_rep04.csv
2-7_preprocessed,2,5,24.783,27.433,2.65,25.6895,1.3452665509132,0.570739931686672,valid,valid_complete_cycle,segmented_records/2-7_preprocessed/2-7_preprocessed_rep05.csv
2-8_preprocessed,2,1,4.4675,7.0485,2.581,5.903,1.49317320371074,0.716178106734201,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep01.csv
2-8_preprocessed,2,2,9.853,12.064,2.211,10.9655,1.38168026390581,0.567022106895282,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep02.csv
2-8_preprocessed,2,3,14.753,16.892,2.139,15.6915,1.35423576195445,0.582792797635258,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep03.csv
2-8_preprocessed,2,4,16.977,18.8045,1.8275,17.6015,0.441945629535671,0.245717591592919,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep04.csv
2-8_preprocessed,2,5,19.478,21.3935,1.9155,20.4325,1.82283529365939,0.675416981535413,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep05.csv
2-8_preprocessed,2,6,21.54,22.4325,0.892500000000002,22.0145,0.546558966602288,0.272792368571565,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep06.csv
2-8_preprocessed,2,7,24.4545,26.5115,2.057,25.389,1.65887972292485,0.745870114900669,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep07.csv
2-8_preprocessed,2,8,26.55,27.1915,0.641500000000001,26.8695,0.316927763041798,0.162554721255214,valid,valid_complete_cycle,segmented_records/2-8_preprocessed/2-8_preprocessed_rep08.csv
2-9_preprocessed,2,2,1.678,2.9935,1.3155,2.3235,0.377234617483559,0.275828566074095,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep02.csv
2-9_preprocessed,2,3,5.007,7.1065,2.0995,6.267,1.19337589186213,0.543013249649643,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep03.csv
2-9_preprocessed,2,4,7.428,9.1985,1.7705,8.1415,0.774416276904676,0.379231332097455,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep04.csv
2-9_preprocessed,2,6,19.6395,21.679,2.0395,20.838,1.09611744072264,0.522714149794746,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep06.csv
2-9_preprocessed,2,7,21.771,23.0485,1.2775,22.184,0.436320250268033,0.292232647568909,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep07.csv
2-9_preprocessed,2,8,25.0755,28.6425,3.567,26.112,1.71149489688962,0.484591436368968,valid,valid_complete_cycle,segmented_records/2-9_preprocessed/2-9_preprocessed_rep08.csv
2-9_preprocessed,2,1,0,0.376,0.376,0,0.334715667504687,0.222964207718632,rejected,too_short,
2-9_preprocessed,2,5,9.581,18.9645,9.3835,10.805,1.40952559736756,0.399806370275356,rejected,too_long_or_multiple_cycles,
2-9_preprocessed,2,9,29.581,31.268,1.687,31.081,0.761151563476343,0.491122769695879,rejected,record_ended_before_return_to_quiet,
3-10_preprocessed,3,2,4.8465,7.9345,3.088,6.044,1.24435223594106,0.626461865510846,valid,valid_complete_cycle,segmented_records/3-10_preprocessed/3-10_preprocessed_rep02.csv
3-10_preprocessed,3,3,9.9855,12.9055,2.92,11.0655,1.24697113833856,0.664354402919578,valid,valid_complete_cycle,segmented_records/3-10_preprocessed/3-10_preprocessed_rep03.csv
3-10_preprocessed,3,4,15.779,18.6835,2.9045,17.0795,1.19123780839038,0.690387456172873,valid,valid_complete_cycle,segmented_records/3-10_preprocessed/3-10_preprocessed_rep04.csv
3-10_preprocessed,3,5,20.277,23.1705,2.8935,21.458,1.05827238984662,0.642219103842871,valid,valid_complete_cycle,segmented_records/3-10_preprocessed/3-10_preprocessed_rep05.csv
3-10_preprocessed,3,6,24.6835,27.5725,2.889,25.709,1.16152941343982,0.65142180940089,valid,valid_complete_cycle,segmented_records/3-10_preprocessed/3-10_preprocessed_rep06.csv
3-10_preprocessed,3,1,0,0.33,0.33,0,0.341569707526746,0.160473780764565,rejected,too_short,
3-11_preprocessed,3,1,4.5895,7.8715,3.282,5.873,1.23756728412191,0.462078753266243,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep01.csv
3-11_preprocessed,3,2,9.2855,12.63,3.3445,10.814,1.35484427406529,0.567752474898002,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep02.csv
3-11_preprocessed,3,3,14.718,17.699,2.981,15.8885,1.20612570358773,0.579722679159865,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep03.csv
3-11_preprocessed,3,4,18.18,18.792,0.612000000000002,18.4895,0.337159451371729,0.159734729806077,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep04.csv
3-11_preprocessed,3,5,19.712,22.6085,2.8965,20.701,1.44680565196447,0.57419734712486,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep05.csv
3-11_preprocessed,3,6,24.5415,27.297,2.7555,25.7075,1.35586462206359,0.628953954958335,valid,valid_complete_cycle,segmented_records/3-11_preprocessed/3-11_preprocessed_rep06.csv
3-11_preprocessed,3,7,29.49,30.701,1.211,30.63,1.48142180871284,0.811053443909206,rejected,record_ended_before_return_to_quiet,
3-12_preprocessed,3,1,3.6905,4.438,0.7475,4.068,0.434483932634427,0.21181079666551,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep01.csv
3-12_preprocessed,3,2,4.681,7.5325,2.8515,5.73,1.3951569907044,0.594569092803757,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep02.csv
3-12_preprocessed,3,3,9.522,12.226,2.704,10.623,1.55652970399252,0.671984396142964,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep03.csv
3-12_preprocessed,3,4,14.4985,17.1675,2.669,15.654,1.63628860267643,0.679091894421026,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep04.csv
3-12_preprocessed,3,5,19.641,22.2385,2.5975,20.685,1.54385181342827,0.669279231523696,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep05.csv
3-12_preprocessed,3,6,24.7015,27.375,2.6735,25.8935,1.6512628872412,0.670963787188599,valid,valid_complete_cycle,segmented_records/3-12_preprocessed/3-12_preprocessed_rep06.csv
3-13_preprocessed,3,1,2.832,7.507,4.675,6.0395,1.30771639282516,0.657773244551974,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep01.csv
3-13_preprocessed,3,2,7.52,8.5135,0.993500000000001,7.9825,0.676652952719546,0.269312190565918,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep02.csv
3-13_preprocessed,3,3,9.694,12.1025,2.4085,10.652,1.49600878739697,0.6262612676975,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep03.csv
3-13_preprocessed,3,4,14.5885,16.8595,2.271,15.4035,1.25437109295788,0.604918982690346,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep04.csv
3-13_preprocessed,3,5,19.8895,22.222,2.3325,20.7605,1.3115489478563,0.595597851414311,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep05.csv
3-13_preprocessed,3,6,24.513,26.901,2.388,25.3925,1.511585707511,0.655276019712392,valid,valid_complete_cycle,segmented_records/3-13_preprocessed/3-13_preprocessed_rep06.csv
3-14_preprocessed,3,1,3.292,5.1205,1.8285,4.1515,0.52614491648909,0.249759172496147,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep01.csv
3-14_preprocessed,3,2,5.2335,8.0565,2.823,6.471,1.55388710447425,0.742036314577307,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep02.csv
3-14_preprocessed,3,3,10.2225,13.667,3.4445,11.22,1.40686466645832,0.564260514758312,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep03.csv
3-14_preprocessed,3,4,13.9045,14.604,0.699499999999999,14.2505,0.379110574183561,0.185983578515347,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep04.csv
3-14_preprocessed,3,5,15.1315,17.561,2.4295,15.998,1.57630437209934,0.711731005488892,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep05.csv
3-14_preprocessed,3,6,20.3275,22.726,2.3985,21.21,1.28437778269789,0.647361279751822,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep06.csv
3-14_preprocessed,3,7,24.759,27.653,2.894,26.1,1.54198552272176,0.594101534913788,valid,valid_complete_cycle,segmented_records/3-14_preprocessed/3-14_preprocessed_rep07.csv
3-15_preprocessed,3,1,6.2825,9.056,2.7735,7.4025,1.22347967878052,0.653403375744945,valid,valid_complete_cycle,segmented_records/3-15_preprocessed/3-15_preprocessed_rep01.csv
3-15_preprocessed,3,2,11.2275,14.038,2.8105,12.361,1.28382666923007,0.650610502113594,valid,valid_complete_cycle,segmented_records/3-15_preprocessed/3-15_preprocessed_rep02.csv
3-15_preprocessed,3,3,16,18.977,2.977,17.139,1.2356544688703,0.620105363329979,valid,valid_complete_cycle,segmented_records/3-15_preprocessed/3-15_preprocessed_rep03.csv
3-15_preprocessed,3,4,21.1425,23.9885,2.846,22.0805,1.11782250766961,0.650658663478863,valid,valid_complete_cycle,segmented_records/3-15_preprocessed/3-15_preprocessed_rep04.csv
3-15_preprocessed,3,5,26.1015,29.017,2.9155,27.4705,1.12714945484473,0.682953581712785,valid,valid_complete_cycle,segmented_records/3-15_preprocessed/3-15_preprocessed_rep05.csv
3-16_preprocessed,3,2,2.323,5.501,3.178,4.1735,0.731747603236868,0.43764620044263,valid,valid_complete_cycle,segmented_records/3-16_preprocessed/3-16_preprocessed_rep02.csv
3-16_preprocessed,3,3,6.1515,9.2365,3.085,7.7935,0.782009959372574,0.484398218574163,valid,valid_complete_cycle,segmented_records/3-16_preprocessed/3-16_preprocessed_rep03.csv
3-16_preprocessed,3,5,10.0975,13.6515,3.554,12.245,0.730550904165748,0.488536913309068,valid,valid_complete_cycle,segmented_records/3-16_preprocessed/3-16_preprocessed_rep05.csv
3-16_preprocessed,3,6,14.7435,17.826,3.0825,15.6485,0.88805730293955,0.54840336589087,valid,valid_complete_cycle,segmented_records/3-16_preprocessed/3-16_preprocessed_rep06.csv
3-16_preprocessed,3,1,0,1.8495,1.8495,0,18.4970906559981,2.04701453776429,rejected,boundary_not_returned_to_quiet,
3-16_preprocessed,3,4,9.3415,9.7675,0.426,9.5465,0.382039066340929,0.259293261236287,rejected,weak_peak_candidate,
3-16_preprocessed,3,7,17.8665,18.413,0.546500000000002,18.2155,0.383838521515709,0.265834539358244,rejected,weak_peak_candidate,
3-16_preprocessed,3,8,18.5105,21.174,2.6635,20.1695,0.910695376797137,0.631998883136697,rejected,boundary_not_returned_to_quiet,
3-17_preprocessed,3,1,4.6635,8.121,3.4575,6.2745,1.36695033453604,0.583295523071725,valid,valid_complete_cycle,segmented_records/3-17_preprocessed/3-17_preprocessed_rep01.csv
3-17_preprocessed,3,2,9.736,28.304,18.568,21.055,1.36842421434171,0.541528718887902,rejected,too_long_or_multiple_cycles,
3-18_preprocessed,3,1,4.465,8.208,3.743,6.0725,1.15121963701681,0.614066446652774,valid,valid_complete_cycle,segmented_records/3-18_preprocessed/3-18_preprocessed_rep01.csv
3-18_preprocessed,3,2,9.8915,12.6745,2.783,11.1505,1.26275209256216,0.622572593907149,valid,valid_complete_cycle,segmented_records/3-18_preprocessed/3-18_preprocessed_rep02.csv
3-18_preprocessed,3,3,15.365,18.187,2.822,16.3835,1.14478351037134,0.65809015378849,valid,valid_complete_cycle,segmented_records/3-18_preprocessed/3-18_preprocessed_rep03.csv
3-18_preprocessed,3,4,20.3095,23.114,2.8045,21.588,1.28775842086153,0.681340943061214,valid,valid_complete_cycle,segmented_records/3-18_preprocessed/3-18_preprocessed_rep04.csv
3-18_preprocessed,3,5,25.2595,28.082,2.8225,26.3035,1.35141065680689,0.692048202532109,valid,valid_complete_cycle,segmented_records/3-18_preprocessed/3-18_preprocessed_rep05.csv
3-19_preprocessed,3,1,0.2195,1.4335,1.214,1.089,0.381907281129669,0.204165811129141,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep01.csv
3-19_preprocessed,3,2,6.3535,9.346,2.9925,7.5145,1.2310453638766,0.625501985566458,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep02.csv
3-19_preprocessed,3,3,11.428,14.2275,2.7995,12.3395,1.25396874016375,0.716587676123479,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep03.csv
3-19_preprocessed,3,4,15.976,18.6365,2.6605,17.049,1.13707529100046,0.588482352735578,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep04.csv
3-19_preprocessed,3,5,20.8265,23.4735,2.647,21.999,1.31015876507843,0.657824968078559,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep05.csv
3-19_preprocessed,3,6,26.1705,28.902,2.7315,27.2905,1.20956113627159,0.65123662179034,valid,valid_complete_cycle,segmented_records/3-19_preprocessed/3-19_preprocessed_rep06.csv
3-1_preprocessed,3,1,4.6125,7.8355,3.223,5.801,1.02004572290474,0.485156488745999,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep01.csv
3-1_preprocessed,3,2,9.155,12.649,3.494,10.7665,1.28537872620424,0.594822983529376,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep02.csv
3-1_preprocessed,3,3,13.5285,17.0775,3.549,15.091,1.22437483973487,0.537386883241212,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep03.csv
3-1_preprocessed,3,4,19.258,21.9715,2.7135,19.964,1.33109279415348,0.645525387961883,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep04.csv
3-1_preprocessed,3,5,24.6395,27.3055,2.666,25.401,1.18444212147795,0.630403732899613,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep05.csv
3-1_preprocessed,3,6,29.4585,32.2275,2.769,30.2405,1.29035734014365,0.611387526743763,valid,valid_complete_cycle,segmented_records/3-1_preprocessed/3-1_preprocessed_rep06.csv
3-20_preprocessed,3,1,5.749,8.4935,2.7445,6.823,1.30633449019406,0.721686080303387,valid,valid_complete_cycle,segmented_records/3-20_preprocessed/3-20_preprocessed_rep01.csv
3-20_preprocessed,3,2,10.871,13.653,2.782,11.8865,1.17981880056999,0.640595164831081,valid,valid_complete_cycle,segmented_records/3-20_preprocessed/3-20_preprocessed_rep02.csv
3-20_preprocessed,3,3,15.9595,18.584,2.6245,16.836,1.14478356903761,0.660706093817698,valid,valid_complete_cycle,segmented_records/3-20_preprocessed/3-20_preprocessed_rep03.csv
3-20_preprocessed,3,4,20.582,23.3395,2.7575,21.8855,1.24066173289254,0.690787290660368,valid,valid_complete_cycle,segmented_records/3-20_preprocessed/3-20_preprocessed_rep04.csv
3-20_preprocessed,3,5,25.953,28.5185,2.5655,26.7615,1.1250580057146,0.626876206622846,valid,valid_complete_cycle,segmented_records/3-20_preprocessed/3-20_preprocessed_rep05.csv
3-21_preprocessed,3,1,6.959,9.679,2.72,8.071,1.20249390704036,0.649128665875308,valid,valid_complete_cycle,segmented_records/3-21_preprocessed/3-21_preprocessed_rep01.csv
3-21_preprocessed,3,2,11.183,13.803,2.62,12.463,1.12508547991425,0.603539267979554,valid,valid_complete_cycle,segmented_records/3-21_preprocessed/3-21_preprocessed_rep02.csv
3-21_preprocessed,3,3,16.1225,18.6695,2.547,17.325,1.48427591401489,0.780776583337845,valid,valid_complete_cycle,segmented_records/3-21_preprocessed/3-21_preprocessed_rep03.csv
3-21_preprocessed,3,4,20.985,23.584,2.599,22.154,1.8346601942098,0.855421201256031,valid,valid_complete_cycle,segmented_records/3-21_preprocessed/3-21_preprocessed_rep04.csv
3-21_preprocessed,3,5,26.297,28.6005,2.3035,26.9965,1.27595873811151,0.636261904468956,valid,valid_complete_cycle,segmented_records/3-21_preprocessed/3-21_preprocessed_rep05.csv
3-22_preprocessed,3,2,4.3135,7.1095,2.796,5.423,1.34424804276934,0.687889249406965,valid,valid_complete_cycle,segmented_records/3-22_preprocessed/3-22_preprocessed_rep02.csv
3-22_preprocessed,3,3,9.6555,12.135,2.4795,10.526,1.26718349322433,0.631078732829922,valid,valid_complete_cycle,segmented_records/3-22_preprocessed/3-22_preprocessed_rep03.csv
3-22_preprocessed,3,4,15.609,18.238,2.629,16.636,1.16978048005303,0.604966926372086,valid,valid_complete_cycle,segmented_records/3-22_preprocessed/3-22_preprocessed_rep04.csv
3-22_preprocessed,3,5,20.5095,23.1265,2.617,21.643,1.22749801552059,0.674274375139289,valid,valid_complete_cycle,segmented_records/3-22_preprocessed/3-22_preprocessed_rep05.csv
3-22_preprocessed,3,6,25.7865,28.357,2.5705,26.696,1.51301650441576,0.731537155148617,valid,valid_complete_cycle,segmented_records/3-22_preprocessed/3-22_preprocessed_rep06.csv
3-22_preprocessed,3,1,0,0.3635,0.3635,0,0.311588238884386,0.169941524609391,rejected,too_short,
3-23_preprocessed,3,1,6.226,9.124,2.898,7.5775,1.24040791971431,0.726369694675,valid,valid_complete_cycle,segmented_records/3-23_preprocessed/3-23_preprocessed_rep01.csv
3-23_preprocessed,3,2,12.3785,15.016,2.6375,13.6875,1.10260557617638,0.587506073415824,valid,valid_complete_cycle,segmented_records/3-23_preprocessed/3-23_preprocessed_rep02.csv
3-23_preprocessed,3,3,18.307,20.811,2.504,19.3595,1.26064198467038,0.703275993005578,valid,valid_complete_cycle,segmented_records/3-23_preprocessed/3-23_preprocessed_rep03.csv
3-23_preprocessed,3,4,22.5385,25.7135,3.175,24.392,1.32323909232012,0.628323474463953,valid,valid_complete_cycle,segmented_records/3-23_preprocessed/3-23_preprocessed_rep04.csv
3-23_preprocessed,3,5,28.0335,30.564,2.5305,28.8675,1.50943098295127,0.709824544960799,valid,valid_complete_cycle,segmented_records/3-23_preprocessed/3-23_preprocessed_rep05.csv
3-24_preprocessed,3,1,6.033,8.823,2.79,6.9845,1.51489367506585,0.766272610187868,valid,valid_complete_cycle,segmented_records/3-24_preprocessed/3-24_preprocessed_rep01.csv
3-24_preprocessed,3,2,11.0135,13.505,2.4915,12.3445,1.15494484372988,0.638640264061792,valid,valid_complete_cycle,segmented_records/3-24_preprocessed/3-24_preprocessed_rep02.csv
3-24_preprocessed,3,3,15.6865,18.26,2.5735,16.885,1.42114341621206,0.731837521525219,valid,valid_complete_cycle,segmented_records/3-24_preprocessed/3-24_preprocessed_rep03.csv
3-24_preprocessed,3,4,20.579,22.97,2.391,21.709,1.1948874987874,0.633885317694833,valid,valid_complete_cycle,segmented_records/3-24_preprocessed/3-24_preprocessed_rep04.csv
3-24_preprocessed,3,5,25.7495,28.2475,2.498,27.094,1.29775320366097,0.736729614929871,valid,valid_complete_cycle,segmented_records/3-24_preprocessed/3-24_preprocessed_rep05.csv
3-25_preprocessed,3,1,4.358,6.953,2.595,5.398,1.71312980696232,0.740373889073478,valid,valid_complete_cycle,segmented_records/3-25_preprocessed/3-25_preprocessed_rep01.csv
3-25_preprocessed,3,2,9.6565,12.7145,3.058,11.089,1.54822894241854,0.702198463664551,valid,valid_complete_cycle,segmented_records/3-25_preprocessed/3-25_preprocessed_rep02.csv
3-25_preprocessed,3,3,15.45,17.7355,2.2855,16.619,1.17156962760933,0.684648231602423,valid,valid_complete_cycle,segmented_records/3-25_preprocessed/3-25_preprocessed_rep03.csv
3-25_preprocessed,3,4,20.7565,23.123,2.3665,21.363,1.39581270885062,0.694206662233799,valid,valid_complete_cycle,segmented_records/3-25_preprocessed/3-25_preprocessed_rep04.csv
3-25_preprocessed,3,5,25.684,28.1305,2.4465,26.427,1.31774989095474,0.704464755094252,valid,valid_complete_cycle,segmented_records/3-25_preprocessed/3-25_preprocessed_rep05.csv
3-2_preprocessed,3,1,2.221,5.9625,3.7415,3.514,1.13514496279531,0.502315546476162,valid,valid_complete_cycle,segmented_records/3-2_preprocessed/3-2_preprocessed_rep01.csv
3-2_preprocessed,3,2,7.576,10.945,3.369,8.513,1.08176902037798,0.597832748689939,valid,valid_complete_cycle,segmented_records/3-2_preprocessed/3-2_preprocessed_rep02.csv
3-2_preprocessed,3,3,12.6825,15.688,3.0055,13.5465,1.21503577343582,0.563478267736735,valid,valid_complete_cycle,segmented_records/3-2_preprocessed/3-2_preprocessed_rep03.csv
3-2_preprocessed,3,4,17.4025,20.519,3.1165,18.4625,1.36495380238954,0.654534069072922,valid,valid_complete_cycle,segmented_records/3-2_preprocessed/3-2_preprocessed_rep04.csv
3-2_preprocessed,3,5,22.6065,25.6125,3.006,23.4335,1.23768943555182,0.660773305781332,valid,valid_complete_cycle,segmented_records/3-2_preprocessed/3-2_preprocessed_rep05.csv
3-3_preprocessed,3,1,2.2205,5.139,2.9185,3.2535,1.00336101769381,0.573282847020055,valid,valid_complete_cycle,segmented_records/3-3_preprocessed/3-3_preprocessed_rep01.csv
