time_s,EMG_ch1_uV,EMG_ch2_uV
2.493,9.18193746782539,36.1373709754644
2.4935,7.80135140569122,30.1854370169769
2.494,7.41839856150336,11.42421590022
2.4945,14.1611240973894,-14.3483259655153
2.495,27.3630545037971,-36.721499748181
2.4955,43.0329111301384,-48.0145815640319
2.496,61.4808155063939,-47.9315905711421
2.4965,82.6863265341641,-43.8437970175332
2.497,100.186022560012,-45.314937040221
2.4975,108.924102051365,-54.7313040830524
2.498,112.616408023012,-63.4975678719634
2.4985,112.896224802089,-60.8406976667561
2.499,98.2283513207188,-46.2117037440308
2.4995,56.951542058028,-29.113329665209
2.5,-2.59733373311631,-16.6805933850879
2.5005,-57.2921422039565,-6.86730813530335
2.501,-91.7111227679864,4.09437093564877
2.5015,-105.44971576371,13.589241103346
2.502,-103.962053623301,17.4265337143235
2.5025,-95.2149745369313,18.9490605672146
2.503,-90.4592284718404,25.9454994240729
2.5035,-93.4650246330557,38.4848857964817
2.504,-91.8988889863981,46.3667790341333
2.5045,-73.5396141740306,41.2669855654006
2.505,-47.2898711370822,26.9361746963785
2.5055,-32.0037502519431,13.8525943742147
2.506,-28.0110455548439,6.68434341176436
2.5065,-19.2962006902762,1.24684148760042
2.507,-3.63598836291733,-7.09306260487119
2.5075,1.07482029455616,-16.2216678391456
2.508,-14.491882933445,-19.9497788743556
2.5085,-36.0032221205037,-15.727706171568
2.509,-47.340621361275,-7.75759076534867
2.5095,-50.3087754248161,-2.7321456068428
2.51,-52.454071169945,-3.58746542153901
2.5105,-50.4670159434902,-7.67129342486952
2.511,-38.3743669482867,-10.3212046817669
2.5115,-21.7983876473169,-9.45999789728278
2.512,-12.3756180150038,-6.7539143922239
2.5125,-14.6003330287603,-5.19656358970759
2.513,-25.7901715473986,-6.12598671763574
2.5135,-41.6125927944086,-7.97422753045162
2.514,-55.3546433559181,-7.22372135435809
2.5145,-60.163528907243,-1.13107429537896
2.515,-58.2699112441331,9.66307350391574
2.5155,-59.5533358071677,21.6434781543757
2.516,-65.6120813522965,32.0929268008196
2.5165,-65.113136775935,41.1890649854542
2.517,-50.9114796301839,49.3993592614345
2.5175,-30.813585872378,54.5498622978849
2.518,-13.2879805542278,54.1159683770488
2.5185,7.6268999659053,49.3646106056887
2.519,43.9855595081616,43.4954296908869
2.5195,97.7597010851488,35.494855932457
2.52,159.862630097616,20.3219579191734
2.5205,217.793533166431,-2.45535347528611
2.521,258.947648332091,-23.8546825031264
2.5215,275.311926852463,-33.2358274961041
2.522,270.040954851139,-29.4010427798442
2.5225,250.439473757502,-20.7720173267789
2.523,212.995064366169,-15.7466702931166
2.5235,150.433693595571,-16.3050966431483
2.524,76.3812001930455,-20.2852532577874
2.5245,21.2200204577222,-25.5432977615539
2.525,-6.36916764551903,-30.5839683803909
2.5255,-30.4186047685838,-34.1336294013695
2.526,-64.8161746713948,-35.7818960386217
2.5265,-84.9786573672949,-35.3331873039565
2.527,-67.9517989968954,-31.1159551400292
2.5275,-38.4966716265431,-21.8121402329014
2.528,-38.7862121984697,-11.0825278180419
2.5285,-63.7510535622674,-6.70193852757631
2.529,-67.5320399374428,-11.7780863205998
2.5295,-34.9443080850301,-19.004198093232
2.53,-6.41277441220202,-17.7092959643057
2.5305,-19.4981107683014,-6.08888948380894
2.531,-59.6766621845767,7.31382157837044
2.5315,-89.374274877174,14.3165527701939
2.532,-99.4082802347533,14.8708593157886
2.5325,-105.817549712561,12.5416054211498
2.533,-112.470777880624,7.10110165614537
2.5335,-105.29811850753,-3.28668793298498
2.534,-79.4871601182023,-14.4310093825425
2.5345,-49.7321346424403,-16.9940247716067
2.535,-30.6223579139101,-7.13328977138656
2.5355,-21.3661989612495,7.68779811808337
2.536,-13.3108157764465,16.6001522849705
2.5365,-2.28011462530543,16.6970436656278
2.537,10.2680022396526,13.5235121405491
2.5375,21.0045271986876,12.4082292714429
2.538,25.0670172089422,13.7109764809005
2.5385,16.4507793594223,16.2316646552144
2.539,-6.88734559400088,20.414756029337
2.5395,-37.0947993663014,26.1154141028788
2.54,-57.9369247199205,30.4176548844743
2.5405,-56.8431877555047,30.2642561212791
2.541,-38.2213141407447,25.4293173695386
2.5415,-21.8745640532039,17.1168462238643
2.542,-24.4311106725949,6.01160259283481
2.5425,-44.5646883158357,-5.75348333140647
2.543,-69.1500402766406,-13.1430458387885
2.5435,-87.7599855380395,-12.8253483667791
2.544,-94.1318334508786,-8.51619826978493
2.5445,-80.6282599918948,-7.71815472602691
2.545,-45.3503218013756,-12.7109596237884
2.5455,-3.80622928991982,-18.3327590905891
2.546,21.1280300237239,-19.5643841221848
2.5465,25.4582230350055,-17.4484944175697
2.547,29.573301775798,-15.2799708998161
2.5475,52.5306191867639,-12.52219618861
2.548,89.9461381156664,-6.73891626857228
2.5485,122.619416368563,-0.118271628355133
2.549,138.521576466865,0.794651785427852
2.5495,139.693012055274,-6.7419244894979
2.55,134.006484463489,-16.9865468547274
2.5505,127.21237252084,-21.6755414715737
2.551,119.649131413055,-19.1479287117381
2.5515,105.979223977672,-14.911587902833
2.552,80.532076044628,-13.4610575325924
2.5525,45.1125923703133,-12.3759107219746
2.553,8.89041609693603,-6.07138306561547
2.5535,-19.006009620932,6.24776569539099
2.554,-32.4669128358276,18.8277686355233
2.5545,-27.0026030001052,25.5938083717803
2.555,-4.4363952683401,26.1353962352508
2.5555,21.8661321296272,24.6252502631798
2.556,37.0881804588184,24.4222324528951
2.5565,41.2362513093085,25.4934801187569
2.557,44.7222719367607,26.459764925247
2.5575,47.5244540256919,26.9067004762329
2.558,36.9815024266669,26.7075534432647
2.5585,9.66816092324144,24.3189673753381
2.559,-20.2534582856506,17.5647755023881
2.5595,-41.7092829923829,6.76097165276634
2.56,-60.604507865721,-3.77404480559125
2.5605,-82.9986435624198,-8.86945593519729
2.561,-98.8796716902061,-7.99157810292061
2.5615,-96.6546841524408,-6.69903916267475
2.562,-82.7630989479802,-11.0773609558713
2.5625,-71.7011506664194,-20.7725613338462
2.563,-64.7376885588681,-29.0978975101719
2.5635,-53.8441033392686,-30.3236798847825
2.564,-40.2904526729308,-25.0847848202633
2.5645,-33.0788768791797,-17.8586485293878
2.565,-32.2165815919885,-11.3139271112669
2.5655,-28.7245153179341,-5.22980996761944
2.566,-20.0943467195969,0.299402921495345
2.5665,-12.7002471814765,3.29185289695861
2.567,-9.9918088776892,1.88088178292993
2.5675,-10.288800969379,-3.35963195365743
2.568,-14.409686727002,-9.06077451508081
2.5685,-22.7490308239707,-10.3507140142949
2.569,-26.1452966446322,-3.6597401295327
2.5695,-13.1452291203529,9.83855758689397
2.57,13.2904242875127,23.8151200538434
2.5705,38.6149853621869,31.4531589023564
2.571,56.1365005532965,30.7764249338609
2.5715,70.9075792143342,24.8360336948771
2.572,84.2549810357119,17.7864861094468
2.5725,88.8115903607148,12.1836260590973
2.573,81.3146426983367,8.70530690222042
2.5735,66.7208086309426,5.99889487590652
2.574,46.5391042227923,1.37338235275392
2.5745,17.0004890770827,-5.92726236767743
2.575,-16.7186462781419,-12.5136430994182
2.5755,-38.5497583786279,-14.1978500970045
2.576,-40.6186798059487,-10.8484851805131
2.5765,-32.2853921820079,-5.2316476802647
2.577,-23.736866952103,1.80352867915149
2.5775,-13.0917418451289,10.818879062626
2.578,2.33221290702393,18.8797887917796
2.5785,14.555618935666,20.6197410559152
2.579,15.3593475394172,15.8042427392073
2.5795,8.36612163238416,10.5224102239296
2.58,0.745622355251831,7.66853691175184
2.5805,-7.54024591932019,1.07805922467582
2.581,-15.9975602340058,-15.8572181122642
2.5815,-16.0263063301671,-38.8600934802952
2.582,-4.95367812703225,-55.8149946826279
2.5825,1.26735826834013,-60.0995352897605
2.583,-13.7487325480079,-55.8061818173875
2.5835,-40.4595125027733,-49.9334545136956
2.584,-52.1472673630316,-44.5331034485008
2.5845,-39.1157356248428,-37.9169132370198
2.585,-18.6363373734432,-29.326295351389
2.5855,-9.7590736846653,-19.7019851213404
2.586,-13.1007782489675,-10.1084392579185
2.5865,-18.9728057262041,-1.64761660482749
2.587,-21.4876762773532,4.44317311826372
2.5875,-18.3251934967588,8.46577085853027
2.588,-8.0435994493223,13.1703226278121
2.5885,4.41035070661103,21.1164620245327
2.589,7.78810452528003,30.8062076583173
2.5895,-2.28930650691699,36.5208478637678
2.59,-16.3819492948537,33.3779986383084
2.5905,-23.5823438190808,23.3414379696709
2.591,-24.1131548013931,15.1731860552629
2.5915,-22.1596084385248,16.0883679361373
2.592,-12.4341296185927,23.304777655748
2.5925,15.1527722560451,26.934626631975
2.593,58.22889069238,22.5491788020518
2.5935,98.756948059569,17.0457688362739
2.594,120.310086773857,18.8116549838432
2.5945,123.589026428034,25.8109493679153
2.595,121.574850086738,29.1084397060044
2.5955,122.143279250282,26.2007463639391
2.596,119.332349483701,23.6669364916486
2.5965,102.08117648916,25.994328468387
