time_s,EMG_ch1_uV,EMG_ch2_uV
0,-1.57313361867763e-14,-7.12201839012035e-14
0.0005,16.4014656167058,-4.81628765180075
0.001,31.3735154621676,-7.64207589207715
0.0015,55.11245665617,-5.6922999134256
0.002,98.9017730632556,3.35157660350553
0.0025,156.797156507018,19.2925233692385
0.003,208.467618164363,38.7357822877353
0.0035,240.928487026896,56.0032562397111
0.004,258.615146862148,65.5583606580512
0.0045,269.448787040083,65.9463867339352
0.005,269.932225842578,62.0306575308442
0.0055,251.104780388278,60.8585334717071
0.006,214.654207490746,63.5915829011767
0.0065,175.303232996573,63.4526546617531
0.007,146.980551279653,53.6384848769921
0.0075,130.247765460128,35.4781905168194
0.008,112.669837163902,16.5014982943974
0.0085,79.4603188730415,2.35816286679529
0.009,26.937645770905,-6.33793033158356
0.0095,-30.1685859606493,-10.9951587979122
0.01,-67.2667593498049,-13.2283412030011
0.0105,-71.6708443072864,-15.6599292350181
0.011,-56.1448596072875,-20.3904186148297
0.0115,-47.1249498720632,-26.4750359829313
0.012,-60.1198716828107,-32.7587445666241
0.0125,-89.7619927194579,-42.6985524828855
0.013,-120.829311388172,-60.4159281125862
0.0135,-141.818377305252,-80.6409560660632
0.014,-147.755763069629,-89.6461775738638
0.0145,-137.691123877897,-80.6157256359719
0.015,-114.237609243815,-62.1436424209636
0.0155,-83.1435556514339,-45.2284212182728
0.016,-50.693782647108,-27.1965125375163
0.0165,-21.5355357806539,1.98970102677701
0.017,2.60327239634164,39.7912971739273
0.0175,24.126215707986,69.0667084416509
0.018,46.6234548558615,78.7926456502278
0.0185,67.1485379065316,76.84417847404
0.019,75.2754362486419,76.2002045502141
0.0195,65.1733739695117,76.6102645423885
0.02,44.0708617690885,68.9160479725565
0.0205,21.422924042821,52.5149224347177
0.021,-4.50750231148897,37.4872692041354
0.0215,-37.7850430445416,29.678290316129
0.022,-67.7745165776329,23.5405320955253
0.0225,-78.2516739372523,12.319661275247
0.023,-73.8107434588869,-2.88903439916981
0.0235,-78.1230496424594,-18.1950530588412
0.024,-100.194103010273,-33.5889484177368
0.0245,-121.171236894493,-48.8375640640727
0.025,-124.784515627263,-59.0204400981412
0.0255,-122.097971299962,-61.8620030558275
0.026,-129.494260079454,-64.9899631327599
0.0265,-137.224293443045,-76.3267324800943
0.027,-121.565185619671,-88.9252547967255
0.0275,-80.1204537580645,-85.7332503082479
0.028,-33.020171138925,-61.1572785367787
0.0285,7.9299879524825,-28.5727342511071
0.029,50.2156317517477,-2.83094592632384
0.0295,99.9706003926723,15.8883016442767
0.03,149.937546222616,35.2344949691839
0.0305,192.41700702039,56.1614254906978
0.031,227.795183353695,74.0754051720871
0.0315,254.562517451867,88.8898032809845
0.032,265.01671283134,103.476186308389
0.0325,257.064122579223,114.211442207685
0.033,238.303975534669,113.168036725368
0.0335,213.560908001765,100.094263228294
0.034,180.992911541519,83.4197038658659
0.0345,145.404299857731,68.2023619760574
0.035,120.344561747136,51.6834363081832
0.0355,107.648333342334,32.7080718124988
0.036,87.6977003221699,15.9105405823897
0.0365,42.0570302783392,1.74022403838028
0.037,-22.1509028913847,-18.7319124024234
0.0375,-79.4925656841716,-50.8976237225925
0.038,-109.393037095018,-83.9027238041753
0.0385,-104.404627802322,-99.5568518709941
0.039,-67.9311559238442,-91.8745711447362
0.0395,-17.8211450335974,-70.8576080108121
0.04,16.3944153985505,-48.6607114281438
0.0405,16.3063642929257,-29.5095957977159
0.041,-8.04129582284919,-13.4895017586152
0.0415,-35.5576365607838,-2.91932094162851
0.042,-63.2993628194105,-1.33965187391129
0.0425,-103.047847601327,-9.31791817362539
0.043,-152.788850910757,-23.5276834970893
0.0435,-191.475586502514,-38.6098308933943
0.044,-206.568246031537,-49.9634020707525
0.0445,-210.890991979787,-57.053448362468
0.045,-224.275598797899,-63.7405015371598
0.0455,-249.42525070206,-72.4433604859855
0.046,-273.053172188513,-78.1564601016838
0.0465,-281.495510434075,-72.2480684731905
0.047,-268.06553710366,-53.8291677350903
0.0475,-233.965627167861,-34.1159265534935
0.048,-191.160442581504,-26.3951398394734
0.0485,-158.18022735141,-32.5319826619474
0.049,-143.389322299898,-41.62250896739
0.0495,-135.297031271281,-41.7683359900298
0.05,-117.036359085713,-31.183064744174
0.0505,-87.6134856444435,-17.1628180178412
0.051,-60.7355117249047,-6.49529026239526
0.0515,-43.9080450940247,0.0527770140049511
0.052,-27.4398772209802,4.14988948250582
0.0525,3.12916218067535,5.47780657631558
0.053,48.8298701551687,4.22824225427061
0.0535,94.7143493995897,4.83763685993584
0.054,123.899470543467,11.6288154621782
0.0545,133.551317640216,21.4086068741744
0.055,138.633241777067,26.5476783996495
0.0555,159.61549102534,26.8531285382234
0.056,204.166082564183,32.3820740658264
0.0565,260.12746676505,50.9015511726392
0.057,306.710984566501,76.9755818822063
0.0575,331.00587758889,97.5268206264902
0.058,332.279827102181,104.882696909977
0.0585,313.602046652637,100.642933429544
0.059,275.794966192072,90.4711262424459
0.0595,222.847324148193,80.3553214710603
0.06,170.220997962469,75.7226791883209
0.0605,140.576748166025,78.4101093247638
0.061,144.241588535922,84.192006230888
0.0615,162.83204854718,86.5885583240531
0.062,159.977674559926,82.7857931222053
0.0625,117.382740497409,73.7704278516674
0.063,58.9336578034241,60.9260877136138
0.0635,29.4627956031486,46.1125945411395
0.064,47.6472855098342,33.5126594176603
0.0645,89.2090740257644,27.448198649295
0.065,119.156808956114,28.4748575526284
0.0655,126.724881700739,33.3101543872929
0.066,119.092865571474,36.8875837661091
0.0665,96.1039903557468,33.5136185767918
0.067,53.3303343285106,20.5658652866942
0.0675,5.73884594710165,4.28135969897403
0.068,-17.2065439705661,-3.27922752214099
0.0685,-8.87752043362294,1.4523679461294
0.069,-0.240003305640659,6.34299326658877
0.0695,-24.9459969330027,-3.17114615912556
0.07,-81.3663999021705,-27.4253640280595
0.0705,-141.368146793271,-56.1518338793085
0.071,-186.557435245985,-84.4747239692552
0.0715,-220.539364760697,-115.057933248484
0.072,-250.507537365171,-145.481725801498
0.0725,-273.316406792141,-164.633929358335
0.073,-283.1881412535,-165.035128045057
0.0735,-284.461171314113,-151.673254752486
0.074,-292.673703263344,-136.126839078257
0.0745,-323.029899887136,-127.452306624655
0.075,-372.583312603152,-129.031268747881
0.0755,-412.062246366823,-136.649974537291
0.076,-407.167845693266,-138.230345701355
0.0765,-357.144873670098,-123.625430552739
0.077,-300.964259000825,-97.4680021948564
0.0775,-272.200598972136,-74.8603293868024
0.078,-259.545395728548,-61.7791320090173
0.0785,-230.651904577084,-48.4315726233293
0.079,-183.611888536193,-26.3662799805707
0.0795,-146.417943136477,-3.21112604390713
0.08,-128.454390257244,6.92299531563693
0.0805,-105.8311273629,1.43602158812845
0.081,-63.5204538221974,-9.89698325033805
0.0815,-20.8169566735226,-17.4301571679162
0.082,2.9222410136206,-17.5330586455515
0.0825,22.0963590472078,-9.25822254382936
0.083,60.9311633877663,7.10840532489025
0.0835,115.141175603617,28.5505180035114
0.084,164.177943016424,51.2366019386723
0.0845,208.855008947477,73.4036389985319
0.085,268.745425731311,93.9417783462857
0.0855,347.947982973593,111.398333431863
0.086,428.826726545363,127.818674808489
0.0865,497.185255311861,149.276371983289
0.087,550.699105047823,177.516412147908
0.0875,584.637707412623,204.914494222797
0.088,592.988552305563,223.575156174893
0.0885,583.387528317439,235.585338415811
0.089,566.665458618497,246.587212195514
0.0895,530.921811243599,251.758304318706
0.09,453.688189491305,238.020931287528
0.0905,345.116846580061,201.879935338494
0.091,248.226381163675,156.76542849162
0.0915,181.449454232797,117.963770341184
0.092,109.131400664155,85.191004180687
0.0925,-6.71111550618558,45.5167809995597
0.093,-144.806674235772,-8.19352192625865
0.0935,-243.045800449048,-66.5743939821324
0.094,-269.565872450697,-112.44283206766
