time_s,EMG_ch1_uV,EMG_ch2_uV
0,-5.15271892390822e-15,-4.65633888442898e-14
0.0005,5.91848602924764,0.422732668041581
0.001,14.1385178129811,0.0751869026743107
0.0015,21.1246127201093,0.295950689075269
0.002,22.6891979016835,0.576052471155757
0.0025,21.2676880067338,-2.89925585949239
0.003,22.1377059678298,-10.7561318311514
0.0035,24.6954387547485,-17.5940683239757
0.004,23.6497539359081,-19.8556285345931
0.0045,17.8841721216081,-20.8853935727805
0.005,11.9019133523351,-23.5651279902812
0.0055,8.18922948661004,-24.429395104839
0.006,4.22011118901803,-20.8993733181918
0.0065,-1.42049783044334,-17.6158893584544
0.007,-5.67894610454809,-18.5581313495054
0.0075,-6.70566682202186,-19.5202232887395
0.008,-8.08273575782329,-16.4440295864676
0.0085,-13.4644166597425,-14.3391442464681
0.009,-20.5570945077555,-18.2362607678304
0.0095,-24.8490031204374,-21.9599874458904
0.01,-26.8528207508436,-17.6334353311155
0.0105,-30.7416697864209,-10.6392612802072
0.011,-36.8408006699282,-11.5303699397764
0.0115,-40.4120178947807,-17.4796785146985
0.012,-38.5018260943297,-17.3902229250996
0.0125,-33.9516457266447,-12.9572440658002
0.013,-31.0042370874195,-16.9263965939943
0.0135,-29.8641046825015,-29.9110623860822
0.014,-27.7093493048698,-38.2242845489319
0.0145,-23.288929366567,-38.9662946675263
0.015,-18.2836422421278,-46.4866144154912
0.0155,-14.6468415147378,-63.5942556697489
0.016,-12.2199104848238,-65.9112984634284
0.0165,-9.21588680105211,-32.5973466024385
0.017,-4.38360083731488,19.7945983621573
0.0175,1.62738390425057,53.6216832774799
0.018,7.09125909404893,54.3162152208292
0.0185,11.274549501324,40.5036247490726
0.019,15.0939490655241,33.0809483283029
0.0195,19.3812475984811,32.637017605207
0.02,23.3989490876592,30.3262873189297
0.0205,26.0626057181627,25.1417245301522
0.021,27.8417274751847,22.0190257835052
0.0215,29.9493290462113,21.7711407877689
0.022,32.0923159832039,21.0977090074614
0.0225,32.8268318303309,18.7635118476086
0.023,32.0977164432604,16.4186779537959
0.0235,31.4044307503774,15.2654543599609
0.024,30.9681558585827,15.1953541391402
0.0245,28.8417291392462,15.9905093606438
0.025,24.04044801555,17.3591762938313
0.0255,18.7737794361974,18.3800596986095
0.026,15.7319960479203,17.8446438883465
0.0265,14.2466201796287,15.1451115667542
0.027,11.2631962787807,11.1720615368685
0.0275,5.88098418416137,8.29056219128795
0.028,0.92948587246467,8.22763061715576
0.0285,-0.561332417397814,10.0520240379107
0.029,0.869763163736836,11.8319707508828
0.0295,1.74816472299768,13.3834193100876
0.03,-0.671266570461689,14.5971941276762
0.0305,-6.28074726177226,12.7334671107833
0.031,-13.2788770562937,6.27411592697893
0.0315,-20.1891143965785,-0.04479936071953
0.032,-26.0826456540437,-1.08628283192186
0.0325,-29.6810709993767,-1.46182286871566
0.033,-29.8841017847574,-10.5438922334087
0.0335,-27.6249462343265,-26.5525719932053
0.034,-25.7146728859925,-37.2685218788169
0.0345,-25.520446942688,-40.0109255700556
0.035,-24.7849069721536,-46.7791033962508
0.0355,-20.5478218378535,-60.9687810116974
0.036,-13.6981531505658,-63.2776630942953
0.0365,-8.36465756477874,-36.2037299443596
0.037,-6.62665687434696,6.47823764163635
0.0375,-6.22279213689227,32.6849155873745
0.038,-4.30038566401043,31.0756775908039
0.0385,-1.00158438234608,20.0508642498428
0.039,2.20325940868453,18.064633145324
0.0395,5.53005911586259,22.4221920987903
0.04,9.96205495796387,22.2937137546116
0.0405,14.8630649389677,17.5084988388474
0.041,18.9763686675945,14.9148050564139
0.0415,22.7265981043346,15.4327707813973
0.042,26.9770220087299,14.5185955368392
0.0425,30.3705312381933,11.0571381458528
0.043,30.8522650298721,8.27313234123696
0.0435,29.458152650146,7.72555725433876
0.044,29.3276806321238,7.53859894988043
0.0445,30.6265460376762,5.94596434400568
0.045,29.8406642412148,3.62357960643124
0.0455,25.2734425672782,2.61396294825263
0.046,19.9661401484755,3.91264438650387
0.0465,17.0662033380559,5.97401901286223
0.047,15.0827149144282,6.32881154995746
0.0475,10.6594021144205,5.18192015201385
0.048,4.08689657697928,5.13595524637709
0.0485,-1.50279412375279,6.13262783545547
0.049,-5.65114703771504,4.33526725837396
0.0495,-11.5352835366155,-1.4911341909496
0.05,-20.750201380087,-6.86263922472651
0.0505,-30.2616277694279,-8.42476540440987
0.051,-36.3293084241395,-9.20302287779227
0.0515,-39.4405975789687,-12.6716180133736
0.052,-43.106372431862,-16.9194184295988
0.0525,-48.6528450800105,-20.0099110715958
0.053,-53.4831128797523,-25.0255114923388
0.0535,-54.6647720798686,-33.1307496330287
0.054,-52.2912517955301,-38.4871195672431
0.0545,-48.238059567965,-38.4658485847584
0.055,-42.9791390612573,-40.9816403780115
0.0555,-35.5274295825053,-49.8295862426956
0.056,-26.2303351218513,-50.3543170114909
0.0565,-17.4510839992119,-26.4331795392038
0.057,-10.5243793230682,11.6093987894749
0.0575,-3.75867131077204,34.5454992340244
0.058,4.79158541209312,31.0107167928586
0.0585,13.701633885989,19.0538869977207
0.059,19.6515003972276,16.8903560862303
0.0595,22.1757254120494,19.9752233484851
0.06,24.3270750373019,15.7624592972864
0.0605,28.0938708517257,5.62392424394888
0.061,31.8186279478797,-0.545458254277577
0.0615,33.6476575335047,-1.01938935647037
0.062,35.1558858176074,-0.766315743900147
0.0625,38.8990982821005,-0.0796000062795292
0.063,43.5145267288844,3.79553101694548
0.0635,44.2301668291061,8.16818708587777
0.064,38.6383274025011,8.17871333014178
0.0645,29.9360292731832,5.5750295099832
0.065,23.5549333135729,5.63208688039821
0.0655,21.7043601068302,7.91184746863466
