time_s,EMG_ch1_uV,EMG_ch2_uV
18.18,21.6595083468778,6.05474484369673
18.1805,24.9274758606943,4.08006536997456
18.181,28.9487911326037,5.03676564122074
18.1815,32.4777732371032,6.79193569580431
18.182,35.7859838205474,7.961441706921
18.1825,39.3347986393696,9.15096624622146
18.183,41.693466009294,10.6172975872646
18.1835,41.2003954384622,11.2827724891175
18.184,38.4397104282228,10.6309218077252
18.1845,35.0452114324126,9.83205076031805
18.185,31.210637875723,10.2711332420374
18.1855,26.4138893257166,11.8265550106036
18.186,21.5930162196021,12.8595322100534
18.1865,18.3322490135748,11.4578171400773
18.187,16.3144764539135,7.10188577403302
18.1875,13.6086085145099,1.69839531368123
18.188,9.37368178367821,-1.80800424913589
18.1885,4.56375052032935,-2.71784458519488
18.189,0.0520205580839234,-3.55599264729679
18.1895,-4.22029384211353,-6.65663682617277
18.19,-8.12003074416864,-10.8177406215271
18.1905,-11.0394276538128,-12.9277082139214
18.191,-13.1870343024082,-12.1092476766922
18.1915,-15.7564617597621,-10.4308941451522
18.192,-19.1963925362324,-9.98439544111027
18.1925,-22.415938282348,-11.0865987075272
18.193,-24.328224837764,-13.0887830909721
18.1935,-25.2731410611218,-15.0790039488561
18.194,-26.2960779453651,-15.8149644025622
18.1945,-27.7357792720773,-14.802831203688
18.195,-28.9901780005694,-13.6283046924547
18.1955,-28.9333381521939,-14.4849195313958
18.196,-26.2189856309211,-17.0449429638965
18.1965,-20.2893412154546,-18.4094755492245
18.197,-12.8677315639912,-16.620391548581
18.1975,-7.28301255195498,-12.7425133244899
18.198,-4.87591995579225,-8.99695584651521
18.1985,-2.78229879191749,-6.36020604525016
18.199,2.89627634955388,-4.72375927962243
18.1995,11.8263739076121,-4.00162046067183
18.2,19.3774238287879,-3.97738333844948
18.2005,22.4534670576301,-3.88377268977813
18.201,23.3006139643382,-3.05665602747843
18.2015,25.8104525852985,-1.57985413569407
18.202,29.617122977342,0.138609391411571
18.2025,30.577615919731,1.88544545660386
18.203,26.795162947054,3.55521494254306
18.2035,21.238158321945,5.31545194354063
18.204,17.4405500829592,8.00523529550723
18.2045,15.1660540305086,12.36158291482
18.205,12.2630646180106,17.5232432054775
18.2055,8.90504207024195,21.4119167715942
18.206,7.20479514870552,23.2104181018772
18.2065,7.30917315913764,24.4447903193359
18.207,6.72160652528415,26.731830524661
18.2075,3.85599589106993,29.2541674009468
18.208,-0.187188374095671,29.6578322435342
18.2085,-4.37754694236382,27.2402281820811
18.209,-10.1795551724448,24.0908183732207
18.2095,-19.3908464037631,22.5435841206369
18.21,-30.5655965221833,22.0696129913994
18.2105,-39.4932528138488,19.6776555201973
18.211,-43.3685374876724,13.7934734315772
18.2115,-43.425830594328,6.87693112441668
18.212,-43.1432279050765,2.78855256603603
18.2125,-44.4666653583389,1.61890790548577
18.213,-46.2935049329602,-0.978574212899238
18.2135,-46.5500312600147,-8.2834361279624
18.214,-45.0676420754915,-17.9641610876453
18.2145,-43.5202367656853,-24.7463867479996
18.215,-42.5189158697937,-26.4702109533585
18.2155,-40.1106190835824,-25.4284463553777
18.216,-34.0937655437876,-24.4520797042783
18.2165,-24.7245777761475,-24.1141677330087
18.217,-13.7933556629472,-23.690717140498
18.2175,-2.16632100406931,-22.4236503189608
18.218,9.71054651178518,-19.3533073633482
18.2185,19.8255910800901,-14.0222092651407
18.219,26.1765851951531,-8.03575961409686
18.2195,30.4830943816102,-4.10836329777894
18.22,37.1472640352738,-2.9014038788434
18.2205,47.4039687043101,-2.46298898990251
18.221,57.3460542635052,-1.21434185387937
18.2215,63.3204363064525,0.47120508284933
18.222,66.4844411449797,2.12833543064596
18.2225,69.7718316833155,4.20615579234427
18.223,72.9455624540779,6.17642420153629
18.2235,73.7946651854526,6.1117188099734
18.224,72.3540836111828,3.81097435257059
18.2245,70.073934734034,2.19612843709719
18.225,65.3734044786638,3.61993674349098
18.2255,53.9380252942207,6.64516048876099
18.226,34.5629645262217,8.63878755695578
18.2265,12.3165202465125,9.72090452220393
18.227,-5.43104974227318,11.3858806853719
18.2275,-15.2245724310804,12.6002289324703
18.228,-19.6797105787982,10.6648627546361
18.2285,-24.538227074167,5.72416660074401
18.229,-33.4260685947921,1.29940270644975
18.2295,-44.5727181399179,-0.236269043949116
18.23,-53.2408609840028,-0.236326969756777
18.2305,-57.9494426750512,-1.05637687248397
18.231,-62.2100863783531,-2.94238840917513
18.2315,-68.1947698386528,-4.85449530395261
18.232,-71.4076866042436,-6.7615851149918
18.2325,-65.8873788391872,-9.56958847851423
18.233,-53.4706608163481,-13.4350569145264
18.2335,-42.6781261124529,-17.2704928054335
18.234,-37.7812924291367,-19.7715670949734
18.2345,-34.0246205195623,-20.4753561725274
18.235,-25.6676961504284,-20.0208770024237
18.2355,-14.1094412981029,-19.5147409575708
18.236,-4.68176432000756,-19.3232082089102
18.2365,1.00603632171242,-18.5083364819008
18.237,5.29913334924885,-15.8294778647534
18.2375,9.37028950615097,-11.1096452565152
18.238,12.4072357479779,-5.1595270150091
18.2385,15.0969250038787,1.1779401817056
18.239,19.7107398764015,7.03626150648348
18.2395,26.3264392407725,11.0098435571015
18.24,32.2502243699893,12.0299392880984
18.2405,35.9708245979449,11.036247477697
18.241,38.9585380723255,10.6282676237102
18.2415,42.4264014724105,12.405070376591
18.242,44.5596376230621,15.3120170504717
18.2425,42.551161483466,17.1562425010939
18.243,36.1181322918275,17.1896725373861
18.2435,27.7317270639248,16.5058256910506
18.244,20.2576290312319,16.1426206450012
18.2445,15.3879486650101,15.6373398168364
18.245,13.4343711098224,13.9610818671231
18.2455,13.1079988089581,11.5914348879961
18.246,11.6823973697326,10.7255048015777
18.2465,6.98392066679587,12.7493472003285
18.247,0.0885059369845406,16.0679832488588
18.2475,-4.81689370113609,17.6946505928107
18.248,-4.54925778659871,16.9127166420776
18.2485,-0.787865211812468,15.7201902832187
18.249,1.54767924074343,15.0696312102853
18.2495,0.0928864133136232,12.5985286228053
18.25,-2.5390996898069,5.8725962860056
18.2505,-3.29904083475634,-3.27222530250554
18.251,-3.67815905224609,-9.91704446300371
18.2515,-7.48929158045003,-11.491551094059
18.252,-14.7878053297116,-10.1148581290138
18.2525,-21.5757779689219,-9.25445182407923
18.253,-25.7498812480357,-9.82923666557947
18.2535,-29.5531883545239,-10.3774334874135
18.254,-34.7537646207343,-9.62808662156797
18.2545,-39.1589470959577,-7.64336261909415
18.255,-40.6485037784867,-5.06772574887602
18.2555,-41.5750740052216,-2.41237559543438
18.256,-45.2663155333229,-0.103238199527534
18.2565,-49.8302666782446,1.40973571095107
18.257,-49.5395273586715,1.85616198921157
18.2575,-42.0141439884967,1.38692347183213
18.258,-30.5219529419467,0.536415284309372
18.2585,-19.0715254487367,-0.230575753766608
18.259,-8.53616492745921,-1.06758524322725
18.2595,1.78272492209348,-2.65400750032799
18.26,11.9046397136275,-5.39741089126183
18.2605,21.8385719595379,-8.96382209863474
18.261,32.2169156084468,-12.6797163337694
18.2615,42.8818222450387,-15.937945684445
18.262,52.4091739241793,-18.0703261749128
18.2625,59.8751133769437,-18.547675270477
18.263,65.4654522387729,-17.718358857002
18.2635,68.7469651534877,-16.6131665978817
18.264,68.379745413289,-15.5096555423701
18.2645,64.4588040578814,-13.5275855276607
18.265,58.9782067139234,-10.262743897866
18.2655,52.6420582645144,-6.7275164135337
18.266,43.3721884300218,-3.64397293375408
18.2665,29.9030650356718,0.0515328994694391
18.267,15.0652853746346,5.42040687858215
18.2675,3.10249341306717,11.0369100190138
18.268,-5.15025341811225,14.1728721119798
18.2685,-12.0360620325545,14.1511336340148
18.269,-18.9245171850764,12.6638531677646
18.2695,-25.0877377820783,10.8435703809553
18.27,-30.5841445948304,8.05978284963108
18.2705,-37.2808070967826,4.09148454752413
18.271,-45.9074466028452,0.623958341727337
18.2715,-54.2462998347927,-0.438087898612648
18.272,-59.7882333433587,0.991999820214897
18.2725,-62.8250261715322,3.5863288077375
18.273,-65.3938602961044,6.05697484814722
18.2735,-68.1170087312801,7.59540234591533
18.274,-69.672985316922,7.87660722299315
18.2745,-68.8169113855405,7.39070937475281
18.275,-65.2684411218364,7.07589543007207
18.2755,-58.8217053908926,7.10800826927597
18.276,-49.3913776690741,6.75412194690578
18.2765,-38.3018528530571,5.73409233940825
18.277,-27.7862916425212,4.73421029922138
18.2775,-18.2601321117896,4.05930326347949
18.278,-7.54516704085451,2.85939952729852
18.2785,5.84739038616196,0.572763088907684
18.279,19.8833039517098,-1.70500301186907
18.2795,31.3300797219618,-2.40668699690928
18.28,40.1946615309888,-1.66406540285142
18.2805,49.5258778932947,-1.23071485590872
18.281,60.7057582644903,-2.18763821730258
18.2815,71.3019679124786,-3.58169476532689
18.282,78.4993253984905,-3.85216015287841
18.2825,82.5907760264659,-3.22382610619453
18.283,85.4621661899627,-3.81026850363299
18.2835,87.010898924476,-6.85969102662916
18.284,84.9989255647136,-10.597614454957
18.2845,78.0303973804148,-12.0624093520781
18.285,67.2803371593139,-10.9355237521984
18.2855,55.3890147823082,-9.81555598753247
18.286,44.417425223801,-10.2477989814106
18.2865,34.5647754512305,-10.6908249407026
18.287,24.4580512435992,-9.78015128807017
18.2875,13.3243413095059,-9.16969567356035
18.288,2.9122342923544,-10.5268860027314
18.2885,-4.24965921683012,-11.767666031068
18.289,-8.83640526619727,-10.0219533715885
18.2895,-14.6716287060784,-7.1194403693095
18.29,-23.5137475248475,-7.50406317649793
18.2905,-32.498055219542,-10.7257554189442
18.291,-38.8536409192018,-11.1670992648513
18.2915,-44.4307905432056,-6.70167830434159
18.292,-52.2649486555979,-2.44748794335728
18.2925,-60.9647921589273,-2.80901851386766
18.293,-66.8772137214372,-4.27269323393176
18.2935,-70.3108726641005,-0.580878127168585
18.294,-74.3241633653396,8.12673045301182
18.2945,-77.6582835468151,16.3945052317924
18.295,-74.8746912015856,21.5161818148505
18.2955,-65.0641594781262,24.9153794372844
18.296,-54.8036747021607,26.3745248081913
18.2965,-49.4006804214517,23.0131705414172
18.297,-45.8085334674327,15.2129328257394
18.2975,-38.0572357479783,8.36656533024169
18.298,-25.899112917095,6.27169393105733
18.2985,-13.4776813375538,6.53698245596573
18.299,-2.17756751889746,5.05297949120587
18.2995,10.0786089589921,1.79130620851019
18.3,23.7476755158736,-0.729521086249569
18.3005,36.7325233129934,-2.08260563393447
18.301,48.2210592782061,-3.56169034932849
18.3015,59.2193071614626,-4.64086276165775
18.302,69.0835504168828,-3.10389484687788
18.3025,75.4085425273812,1.73036719650473
18.303,78.0366534655801,8.37251726810908
18.3035,79.7386966211787,15.3788765863671
18.304,81.9051099862161,22.0891795703647
18.3045,82.5354675607354,27.579034123811
18.305,79.6339746770568,31.002575836712
18.3055,73.8738500074996,32.7857250657441
18.306,66.4978655425548,33.6502352705052
18.3065,56.9342298367607,32.9159024314306
18.307,44.1297337461962,29.8308503665656
18.3075,28.492817738351,25.9467577559987
18.308,11.131300914298,23.371049716923
18.3085,-7.19648775916644,20.8342084582896
18.309,-25.0491429783275,14.9697375173419
18.3095,-39.9984789743897,6.34697162859599
18.31,-51.2388920369154,0.456439540450412
18.3105,-61.3149547922412,0.381195575555118
18.311,-73.1990447827933,1.71796743489558
18.3115,-86.1131615480909,-1.67303500680524
18.312,-96.0654632572695,-9.04345068190844
18.3125,-100.510493322649,-14.2438901499265
18.313,-100.825787131669,-15.0079621363131
18.3135,-99.6843476801075,-15.9108461221598
18.314,-97.46048526287,-21.0451755160362
18.3145,-92.6024401125139,-28.1157480937458
18.315,-84.9012756518411,-32.4560317474812
18.3155,-76.4113705950135,-33.83136545511
18.316,-68.4067534210722,-35.7794970200299
18.3165,-59.1615486809251,-39.7531928051282
18.317,-46.5957560070155,-43.4244799382224
18.3175,-32.0154445912808,-44.5698439552103
18.318,-18.5671330733736,-43.7288521986137
18.3185,-6.31411775149602,-42.502383313862
18.319,7.85825682524983,-41.4168701006608
18.3195,24.9061635724789,-40.2915426818273
18.32,42.1237686058759,-39.1402666672645
18.3205,58.7405076426069,-37.8070254994112
18.321,78.5608495323094,-35.658430244436
18.3215,103.02021576496,-32.244955669875
18.322,125.044107821409,-27.703754174335
18.3225,135.444836999394,-22.509538134519
18.323,134.062723493575,-17.6061756496887
18.3235,129.019436530142,-14.4149081268194
18.324,125.265041156575,-13.34182833675
18.3245,119.597303582239,-12.4000007162369
18.325,107.930645642981,-8.93304113894735
18.3255,91.884616664208,-2.89502937100625
18.326,75.7597437589676,3.18840587924591
18.3265,61.3875898493534,7.69642721091498
18.327,48.6914047920238,11.3654806083087
18.3275,37.5969278435093,14.7790067536521
18.328,26.315013558922,16.8428742743893
18.3285,10.7464077452429,17.22398950765
18.329,-11.031796012188,18.2363099285977
18.3295,-35.3697070878869,22.2290097212769
18.33,-56.4325519175013,28.5030379186535
18.3305,-71.3720358424374,34.8743052289769
18.331,-80.6783694385619,40.9721071515041
18.3315,-85.8469760218421,47.4724249567213
18.332,-88.5934724359531,52.9741282301564
18.3325,-90.1155926177474,54.6830730296339
18.333,-89.4979273766768,52.3200570151642
18.3335,-85.369693152399,48.609900509557
18.334,-80.3805612356543,45.2142126295315
18.3345,-80.2028250675755,40.6179820485051
18.335,-85.5620005516527,33.1968131430457
18.3355,-88.9662235440838,24.3498967924066
18.336,-82.8116803750548,17.0888643839793
18.3365,-67.9729167906659,12.9213729419998
18.337,-51.498243704384,11.4361170155523
18.3375,-39.1905152078023,11.5941932788587
18.338,-33.5766251769654,11.8858695642532
18.3385,-34.6761133153831,10.3663627892852
18.339,-37.6275725906928,6.41225579399205
18.3395,-33.1994050047535,1.92010327396106
18.34,-16.8189849680918,-0.822823710273816
18.3405,5.17758057993148,-1.98561341731057
18.341,23.9287132735439,-3.28021117129346
18.3415,39.9446075496458,-4.6382134550255
18.342,60.0119358327441,-3.91071484769974
18.3425,84.76049193974,-0.218951859473339
18.343,107.523760906883,4.33782568574873
18.3435,124.540250595167,7.22516223440939
18.344,137.357954623806,8.17014156707419
18.3445,144.567451416812,8.0964021399568
18.345,140.544015813872,6.63515622443856
18.3455,125.086967957038,2.48639703655405
18.346,105.793350585932,-4.05532891940553
18.3465,87.1979527341092,-10.4584096288027
18.347,65.6926752818847,-14.0716523384771
18.3475,39.8972020529964,-13.9717650880924
18.348,17.8676008821611,-10.7571291131839
18.3485,6.96078598976359,-5.79940185081805
18.349,2.61117029441317,-1.27251464031389
18.3495,-5.37116914573371,0.140543814923745
18.35,-19.9688345390167,-3.15717869473732
18.3505,-37.6016554737702,-10.2462725697207
18.351,-56.974706197077,-18.3336842798306
18.3515,-78.5361036803689,-24.8673344752323
18.352,-97.7838660256507,-28.7981067047922
18.3525,-108.286763055197,-30.1059221567707
18.353,-111.031875069664,-29.0428330130523
18.3535,-112.858063961211,-26.4749256614696
18.354,-115.423329925402,-24.4226210069241
18.3545,-113.458207365118,-24.8426357758867
18.355,-104.986284706488,-27.0924591061675
18.3555,-95.5148750681036,-27.6110568126557
18.356,-89.4707193824288,-23.8128682634422
18.3565,-84.1329818567023,-18.1893188844798
18.357,-75.3371844034681,-16.427580054909
18.3575,-63.2994518612949,-20.4857168593833
18.358,-48.8547157451761,-25.5995932709237
18.3585,-29.1711020750473,-26.2138519689644
18.359,-2.25007040567722,-23.274613917184
18.3595,27.8749946010655,-22.550263886341
18.36,55.4715212952384,-26.3348610266398
18.3605,80.3545016319573,-30.5682198289742
18.361,106.064278266464,-30.9384046035902
18.3615,132.101101826733,-28.068573393937
18.362,152.555233140746,-24.5955148045425
18.3625,162.707403497098,-20.4819105463984
18.363,163.785730857272,-14.5413594602991
18.3635,160.508885051909,-8.21576910081123
18.364,155.8387217972,-3.70692019607062
18.3645,148.560441435476,0.573039159394783
18.365,134.984476037939,8.43071116262542
18.3655,113.157028989714,19.6624453968451
18.366,85.8378990700933,29.2529173580668
18.3665,58.3203865991634,33.6694867399684
18.367,32.9433777537059,34.6575133513136
18.3675,7.73003962636498,35.6801748996307
18.368,-18.6923445319439,37.838914774412
18.3685,-43.7888564860185,40.9306594998766
18.369,-65.1888059751222,45.3580511800258
18.3695,-85.4919318696437,50.4465677521643
18.37,-109.130647055267,53.1710145174572
18.3705,-135.346242753349,51.3112856038007
18.371,-158.002137854009,46.4069057738411
18.3715,-172.444962555048,41.2747865975041
18.372,-179.350844298759,36.1483097804322
18.3725,-181.470788821216,29.8151827798622
18.373,-180.001881942802,23.1225847506441
18.3735,-175.560447531388,18.2240951230279
18.374,-169.87380041138,15.0227193272371
18.3745,-164.124291651028,11.4611507517949
18.375,-156.873133233008,7.22858867797351
18.3755,-145.411581011435,4.16916797990076
18.376,-128.518415985488,2.57334009232707
18.3765,-106.836653553274,-0.120476572828626
18.377,-81.5006207163293,-5.88014537112178
18.3775,-53.6905652934971,-13.540472374895
18.378,-24.8878360182022,-20.8281433713929
18.3785,3.78070025034825,-26.9913981831647
18.379,32.416646027965,-32.0911979731229
18.3795,61.9805365010387,-35.3424107587862
18.38,93.4345953002238,-35.8800042155711
18.3805,127.528138307693,-34.2745437757174
18.381,164.084172973541,-31.8154856646966
18.3815,200.040154311952,-28.8222746159071
18.382,229.115312235484,-24.8592684587217
18.3825,245.812069766437,-20.152498143539
18.383,250.377876145924,-15.4929783768499
18.3835,248.1818543121,-10.7644514449216
18.384,243.300573607451,-4.7151655022391
18.3845,234.155472266757,3.31457584155881
